osm_type,osm_id,name,amenity,cuisine,addr:street,addr:housenumber,addr:postcode,addr:city,phone,website,opening_hours,operator,lat,lon,all_tags,contact:phone,contact:website,contact:email,description,internet_access,wifi,wheelchair,outdoor_seating,indoor_seating,smoking,smoking:outside,toilets,toilets:wheelchair,changing_table,highchair,air_conditioning,dog,reservations,max_seats,takeaway,delivery,drive_through,self_service,payment:cash,payment:cards,payment:debit_cards,payment:credit_cards,payment:contactless,payment:mastercard,payment:visa,payment:american_express,payment:google_pay,payment:apple_pay,payment:blik,payment:mobile_phone,diet:vegetarian,vegetarian,diet:vegan,vegan,diet:gluten_free,gluten_free,contact:facebook,contact:instagram,contact:twitter,contact:youtube,contact:tripadvisor,contact:booking,text_chunk
node,8612372700,Baccaro - kameralne studio kulinarne,restaurant,,Piotrkowska,138/140,90-062,Łódź,694414756,https://www.baccaro.pl/,,,51.7613072,19.4605629,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""138/140"", ""addr:postcode"": ""90-062"", ""addr:street"": ""Piotrkowska"", ""amenity"": ""restaurant"", ""discount:citycard"": ""yes"", ""email"": ""kontakt@baccaro.pl"", ""name"": ""Baccaro - kameralne studio kulinarne"", ""phone"": ""694414756"", ""website"": ""https://www.baccaro.pl/""}",694414756,https://www.baccaro.pl/,kontakt@baccaro.pl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Baccaro - kameralne studio kulinarne — restaurant Adres: Piotrkowska 138/140, 90-062, Łódź. Telefon: 694414756. Strona: https://www.baccaro.pl/. Współrzędne: 51.761307, 19.460563. OSM: https://www.openstreetmap.org/node/8612372700. Dodatkowe tagi: discount:citycard: yes; email: kontakt@baccaro.pl."
node,8732135727,Da Grasso,restaurant,pizza,Łagiewnicka,65,91-855,Łódź,+42 6552211,https://www.dagrasso.pl/lodz-baluty,"Mo-Th 10:30-23:00; Fr,Sa 10:30-00:00; Su 11:30-23:00",,51.7955472,19.4559226,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""65"", ""addr:postcode"": ""91-855"", ""addr:street"": ""Łagiewnicka"", ""amenity"": ""restaurant"", ""brand"": ""Da Grasso"", ""brand:wikidata"": ""Q11692586"", ""cuisine"": ""pizza"", ""delivery"": ""no"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""gluten_free"": ""yes"", ""name"": ""Da Grasso"", ""opening_hours"": ""Mo-Th 10:30-23:00; Fr,Sa 10:30-00:00; Su 11:30-23:00"", ""phone"": ""+42 6552211"", ""source"": ""mapa.lodz.pl"", ""website"": ""https://www.dagrasso.pl/lodz-baluty""}",+42 6552211,https://www.dagrasso.pl/lodz-baluty,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,yes,,yes,,,yes,,,,,,,"Da Grasso — restaurant Kuchnia: pizza. Adres: Łagiewnicka 65, 91-855, Łódź. Godziny otwarcia: Mo-Th 10:30-23:00; Fr,Sa 10:30-00:00; Su 11:30-23:00. Telefon: +42 6552211. Strona: https://www.dagrasso.pl/lodz-baluty. Udogodnienia: Dostawa: no. Diety i alergeny: wegetariańskie: yes; wegańskie: yes; bezglutenowe: yes. Współrzędne: 51.795547, 19.455923. OSM: https://www.openstreetmap.org/node/8732135727. Dodatkowe tagi: brand: Da Grasso; brand:wikidata: Q11692586; source: mapa.lodz.pl."
node,8755631309,Zjadliwości,restaurant,,Piotrkowska,102A,90-004,Łódź,+48 795 247 027,,We-Su 12:00-18:00,,51.764789,19.4575517,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""102A"", ""addr:postcode"": ""90-004"", ""addr:street"": ""Piotrkowska"", ""amenity"": ""restaurant"", ""contact:facebook"": ""https://www.facebook.com/Zjadliwosci/"", ""diet:vegan"": ""yes"", ""name"": ""Zjadliwości"", ""opening_hours"": ""We-Su 12:00-18:00"", ""phone"": ""+48 795 247 027""}",+48 795 247 027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,https://www.facebook.com/Zjadliwosci/,,,,,,"Zjadliwości — restaurant Adres: Piotrkowska 102A, 90-004, Łódź. Godziny otwarcia: We-Su 12:00-18:00. Telefon: +48 795 247 027. Social media i dodatkowe profile: Facebook: https://www.facebook.com/Zjadliwosci/. Diety i alergeny: wegańskie: yes. Współrzędne: 51.764789, 19.457552. OSM: https://www.openstreetmap.org/node/8755631309."
node,9035612149,Nienażarty Pizza Pasta,restaurant,pizza;pasta,Podchorążych,1A,94-234,Łódź,42 208 88 20,https://nienazarty.com.pl/nienazarty-pizza-pasta/,We-Sa 12:00-20:00; Su 12:00-19:00,,51.778632,19.3881223,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""1A"", ""addr:postcode"": ""94-234"", ""addr:street"": ""Podchorążych"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza;pasta"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""name"": ""Nienażarty Pizza Pasta"", ""opening_hours"": ""We-Sa 12:00-20:00; Su 12:00-19:00"", ""phone"": ""42 208 88 20"", ""website"": ""https://nienazarty.com.pl/nienazarty-pizza-pasta/"", ""wheelchair"": ""yes""}",42 208 88 20,https://nienazarty.com.pl/nienazarty-pizza-pasta/,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,"Nienażarty Pizza Pasta — restaurant Kuchnia: pizza, pasta, pizza;pasta. Adres: Podchorążych 1A, 94-234, Łódź. Godziny otwarcia: We-Sa 12:00-20:00; Su 12:00-19:00. Telefon: 42 208 88 20. Strona: https://nienazarty.com.pl/nienazarty-pizza-pasta/. Udogodnienia: Dostęp dla wózków: yes. Diety i alergeny: wegetariańskie: yes; wegańskie: yes. Współrzędne: 51.778632, 19.388122. OSM: https://www.openstreetmap.org/node/9035612149."
node,9050083941,Oliviarnia,restaurant,italian,Rzgowska,198,93-317,Łódź,570777702,https://oliviarnia.pl/,Mo off; Tu-Sa 13:00-22:00; Su 13:00-21:00,,51.7173412,19.4859617,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""198"", ""addr:postcode"": ""93-317"", ""addr:street"": ""Rzgowska"", ""amenity"": ""restaurant"", ""contact:facebook"": ""https://www.facebook.com/oliviarnia/"", ""contact:phone"": ""+48 570 777 702"", ""cuisine"": ""italian"", ""delivery"": ""yes"", ""diet:gluten_free"": ""yes"", ""diet:vegetarian"": ""yes"", ""name"": ""Oliviarnia"", ""opening_hours"": ""Mo off; Tu-Sa 13:00-22:00; Su 13:00-21:00"", ""phone"": ""570777702"", ""takeaway"": ""yes"", ""website"": ""https://oliviarnia.pl/"", ""wheelchair"": ""yes""}",+48 570 777 702,https://oliviarnia.pl/,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,yes,,,,yes,,https://www.facebook.com/oliviarnia/,,,,,,"Oliviarnia — restaurant Kuchnia: italian. Adres: Rzgowska 198, 93-317, Łódź. Godziny otwarcia: Mo off; Tu-Sa 13:00-22:00; Su 13:00-21:00. Telefon: +48 570 777 702. Strona: https://oliviarnia.pl/. Social media i dodatkowe profile: Facebook: https://www.facebook.com/oliviarnia/. Udogodnienia: Dostęp dla wózków: yes; Na wynos: yes; Dostawa: yes. Diety i alergeny: wegetariańskie: yes; bezglutenowe: yes. Współrzędne: 51.717341, 19.485962. OSM: https://www.openstreetmap.org/node/9050083941."
node,9062865334,Magazyn KAWY,cafe,coffee_shop;czekolada_do_picia,Juliusza Kossaka,5a,93-213,Łódź,+48 888 767 237,,Mo-Su 07:00-10:00; 15:00-18:00,,51.7403701,19.4991949,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""5a"", ""addr:postcode"": ""93-213"", ""addr:street"": ""Juliusza Kossaka"", ""amenity"": ""cafe"", ""cuisine"": ""coffee_shop;czekolada_do_picia"", ""discount:citycard"": ""no"", ""name"": ""Magazyn KAWY"", ""opening_hours"": ""Mo-Su 07:00-10:00; 15:00-18:00"", ""outdoor_seating"": ""yes"", ""phone"": ""+48 888 767 237""}",+48 888 767 237,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Magazyn KAWY — cafe Kuchnia: coffee_shop, czekolada_do_picia, coffee_shop;czekolada_do_picia. Adres: Juliusza Kossaka 5a, 93-213, Łódź. Godziny otwarcia: Mo-Su 07:00-10:00; 15:00-18:00. Telefon: +48 888 767 237. Udogodnienia: Miejsca na zewnątrz: yes. Współrzędne: 51.740370, 19.499195. OSM: https://www.openstreetmap.org/node/9062865334. Dodatkowe tagi: discount:citycard: no."
node,9070776902,Pizzeria Stacja Widzew,restaurant,pizza;burger,Mikołaja Gogola,15,,Łódź,,,,,51.7565571,19.5421323,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""15"", ""addr:street"": ""Mikołaja Gogola"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza;burger"", ""name"": ""Pizzeria Stacja Widzew""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pizzeria Stacja Widzew — restaurant Kuchnia: pizza, burger, pizza;burger. Adres: Mikołaja Gogola 15, Łódź. Współrzędne: 51.756557, 19.542132. OSM: https://www.openstreetmap.org/node/9070776902."
node,9070776903,Bukowiecki Sushi Widzew,restaurant,sushi,,,,Łódź,,,Mo-Su 12:00-22:00,,51.7572235,19.537184,"{""addr:city"": ""Łódź"", ""amenity"": ""restaurant"", ""cuisine"": ""sushi"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""name"": ""Bukowiecki Sushi Widzew"", ""opening_hours"": ""Mo-Su 12:00-22:00""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,"Bukowiecki Sushi Widzew — restaurant Kuchnia: sushi. Adres: Łódź. Godziny otwarcia: Mo-Su 12:00-22:00. Diety i alergeny: wegetariańskie: yes; wegańskie: yes. Współrzędne: 51.757224, 19.537184. OSM: https://www.openstreetmap.org/node/9070776903."
node,9111119868,Gorilla Sushi & Ramen,restaurant,sushi,,,,Łódź,,,Mo-Su 12:00-22:00,,51.7570641,19.537538,"{""addr:city"": ""Łódź"", ""amenity"": ""restaurant"", ""cuisine"": ""sushi"", ""name"": ""Gorilla Sushi & Ramen"", ""opening_hours"": ""Mo-Su 12:00-22:00""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gorilla Sushi & Ramen — restaurant Kuchnia: sushi. Adres: Łódź. Godziny otwarcia: Mo-Su 12:00-22:00. Współrzędne: 51.757064, 19.537538. OSM: https://www.openstreetmap.org/node/9111119868."
node,9135419918,Lwowskie Klimaty,restaurant,russian,Mikołaja Kopernika,30,90-545,Łódź,,,Mo-Su 10:00-20:30,,51.7616641,19.4469332,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""30"", ""addr:postcode"": ""90-545"", ""addr:street"": ""Mikołaja Kopernika"", ""amenity"": ""restaurant"", ""check_date:opening_hours"": ""2025-03-18"", ""cuisine"": ""russian"", ""name"": ""Lwowskie Klimaty"", ""opening_hours"": ""Mo-Su 10:00-20:30""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lwowskie Klimaty — restaurant Kuchnia: russian. Adres: Mikołaja Kopernika 30, 90-545, Łódź. Godziny otwarcia: Mo-Su 10:00-20:30. Współrzędne: 51.761664, 19.446933. OSM: https://www.openstreetmap.org/node/9135419918. Dodatkowe tagi: check_date:opening_hours: 2025-03-18."
node,9150998343,Shamo,restaurant,asian,,,,,,,,,51.7609754,19.460057,"{""air_conditioning"": ""yes"", ""amenity"": ""restaurant"", ""cuisine"": ""asian"", ""diet:vegetarian"": ""yes"", ""indoor_seating"": ""yes"", ""name"": ""Shamo"", ""outdoor_seating"": ""no"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes""}",,,,,,,,no,yes,,,,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,"Shamo — restaurant Kuchnia: asian. Udogodnienia: Miejsca wewnątrz: yes; Miejsca na zewnątrz: no; Klimatyzacja: yes. Dostępne formy płatności: karty debetowe: yes; karty kredytowe: yes. Diety i alergeny: wegetariańskie: yes. Współrzędne: 51.760975, 19.460057. OSM: https://www.openstreetmap.org/node/9150998343."
node,9204892403,U Gosi,restaurant,,,,,,,,,,51.7621698,19.4474199,"{""amenity"": ""restaurant"", ""name"": ""U Gosi""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U Gosi — restaurant Współrzędne: 51.762170, 19.447420. OSM: https://www.openstreetmap.org/node/9204892403."
node,9375799672,Koleżanki Cafe,cafe,coffee_shop;dessert,Tramwajowa,17b,90-132,Łódź,+48 799 871 315,https://www.facebook.com/pages/category/Coffee-shop/Kole%C5%BCanki-Cafe-351017609307172/,,,51.7696182,19.4758428,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""17b"", ""addr:postcode"": ""90-132"", ""addr:street"": ""Tramwajowa"", ""amenity"": ""cafe"", ""cuisine"": ""coffee_shop;dessert"", ""internet_access"": ""yes"", ""internet_access:fee"": ""customers"", ""level"": ""0"", ""name"": ""Koleżanki Cafe"", ""outdoor_seating"": ""yes"", ""payment:cash"": ""yes"", ""payment:coins"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""phone"": ""+48 799 871 315"", ""website"": ""https://www.facebook.com/pages/category/Coffee-shop/Kole%C5%BCanki-Cafe-351017609307172/"", ""wheelchair"": ""yes""}",+48 799 871 315,https://www.facebook.com/pages/category/Coffee-shop/Kole%C5%BCanki-Cafe-351017609307172/,,,yes,,yes,yes,,,,,,,,,,,,,,,,yes,,yes,,,yes,yes,,,,,,,,,,,,,,,,,,"Koleżanki Cafe — cafe Kuchnia: coffee_shop, dessert, coffee_shop;dessert. Adres: Tramwajowa 17b, 90-132, Łódź. Telefon: +48 799 871 315. Strona: https://www.facebook.com/pages/category/Coffee-shop/Kole%C5%BCanki-Cafe-351017609307172/. Udogodnienia: Dostęp dla wózków: yes; Miejsca na zewnątrz: yes; Internet: yes. Dostępne formy płatności: gotówka: yes; karty debetowe: yes; Mastercard: yes; Visa: yes. Współrzędne: 51.769618, 19.475843. OSM: https://www.openstreetmap.org/node/9375799672. Dodatkowe tagi: internet_access:fee: customers; level: 0; payment:coins: yes."
node,9451274436,Warszatat Szkolny,restaurant,,,,,,,,,,51.7560318,19.4642656,"{""amenity"": ""restaurant"", ""discount:citycard"": ""no"", ""name"": ""Warszatat Szkolny""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warszatat Szkolny — restaurant Współrzędne: 51.756032, 19.464266. OSM: https://www.openstreetmap.org/node/9451274436. Dodatkowe tagi: discount:citycard: no."
node,9468231183,Starbucks,cafe,coffee_shop;sandwich;salad;cake;juice,Piotrkowska,155,90-440,Łódź,512423557,https://www.starbucks.pl/,"Mon-Fri  7AM-10PM, Sat-Sun 8 AM- 10 PM",,51.7598973,19.4581146,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""155"", ""addr:postcode"": ""90-440"", ""addr:street"": ""Piotrkowska"", ""amenity"": ""cafe"", ""brand"": ""Starbucks"", ""cuisine"": ""coffee_shop;sandwich;salad;cake;juice"", ""delivery"": ""yes"", ""indoor_seating"": ""yes"", ""name"": ""Starbucks"", ""not:brand:wikidata"": ""Q37158"", ""official_name"": ""Starbucks Coffee"", ""opening_hours"": ""Mon-Fri  7AM-10PM, Sat-Sun 8 AM- 10 PM"", ""outdoor_seating"": ""yes"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""phone"": ""512423557"", ""takeaway"": ""yes"", ""website"": ""https://www.starbucks.pl/""}",512423557,https://www.starbucks.pl/,,,,,,yes,yes,,,,,,,,,,,yes,yes,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,"Starbucks — cafe Kuchnia: coffee_shop, sandwich, salad, cake, juice, coffee_shop;sandwich;salad;cake;juice. Adres: Piotrkowska 155, 90-440, Łódź. Godziny otwarcia: Mon-Fri  7AM-10PM, Sat-Sun 8 AM- 10 PM. Telefon: 512423557. Strona: https://www.starbucks.pl/. Udogodnienia: Miejsca wewnątrz: yes; Miejsca na zewnątrz: yes; Na wynos: yes; Dostawa: yes. Dostępne formy płatności: gotówka: yes; karty kredytowe: yes. Współrzędne: 51.759897, 19.458115. OSM: https://www.openstreetmap.org/node/9468231183. Dodatkowe tagi: brand: Starbucks; not:brand:wikidata: Q37158; official_name: Starbucks Coffee."
node,9502456169,Ombrelina,restaurant,pizza,Armii Krajowej,38A,94-046,Łódź,,,Su-Th 12:00-22:00; Fr-Sa 12:00-02:00,,51.7472236,19.3966354,"{""addr:city"": ""Łódź"", ""addr:city:simc"": ""0957650"", ""addr:housenumber"": ""38A"", ""addr:postcode"": ""94-046"", ""addr:street"": ""Armii Krajowej"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Ombrelina"", ""opening_hours"": ""Su-Th 12:00-22:00; Fr-Sa 12:00-02:00"", ""source:addr"": ""gugik.gov.pl""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ombrelina — restaurant Kuchnia: pizza. Adres: Armii Krajowej 38A, 94-046, Łódź. Godziny otwarcia: Su-Th 12:00-22:00; Fr-Sa 12:00-02:00. Współrzędne: 51.747224, 19.396635. OSM: https://www.openstreetmap.org/node/9502456169. Dodatkowe tagi: addr:city:simc: 0957650; source:addr: gugik.gov.pl."
node,9565993816,Obiecana,cafe,,Piotrkowska,295A,93-004,Łódź,+48536503011,https://obiecana.pl/,Mo-Th 8:00-21.00; Fr-Sa 8:00-23.00; Su 8.00-21.00,,51.744369,19.460369,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""295A"", ""addr:postcode"": ""93-004"", ""addr:street"": ""Piotrkowska"", ""amenity"": ""cafe"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""name"": ""Obiecana"", ""opening_hours"": ""Mo-Th 8:00-21.00; Fr-Sa 8:00-23.00; Su 8.00-21.00"", ""phone"": ""+48536503011"", ""takeaway"": ""yes"", ""website"": ""https://obiecana.pl/""}",+48536503011,https://obiecana.pl/,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,"Obiecana — cafe Adres: Piotrkowska 295A, 93-004, Łódź. Godziny otwarcia: Mo-Th 8:00-21.00; Fr-Sa 8:00-23.00; Su 8.00-21.00. Telefon: +48536503011. Strona: https://obiecana.pl/. Udogodnienia: Na wynos: yes. Diety i alergeny: wegetariańskie: yes; wegańskie: yes. Współrzędne: 51.744369, 19.460369. OSM: https://www.openstreetmap.org/node/9565993816."
node,9566045220,Ukryte Rzeki,restaurant,fusion,Piotrkowska,295a,93-004,Łódź,507508366;507508399,https://ukryterzeki.pl/,Mo-Th 12:00-22.00; Fr-Sa 12.00-23.00; Su 12.00-21.00,,51.7443947,19.4607925,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""295a"", ""addr:postcode"": ""93-004"", ""addr:street"": ""Piotrkowska"", ""amenity"": ""restaurant"", ""check_date"": ""2024-07-22"", ""cuisine"": ""fusion"", ""diet:gluten_free"": ""yes"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""name"": ""Ukryte Rzeki"", ""opening_hours"": ""Mo-Th 12:00-22.00; Fr-Sa 12.00-23.00; Su 12.00-21.00"", ""outdoor_seating"": ""yes"", ""phone"": ""507508366;507508399"", ""smoking"": ""no"", ""website"": ""https://ukryterzeki.pl/""}",507508366;507508399,https://ukryterzeki.pl/,,,,,,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,,yes,,,,,,,,"Ukryte Rzeki — restaurant Kuchnia: fusion. Adres: Piotrkowska 295a, 93-004, Łódź. Godziny otwarcia: Mo-Th 12:00-22.00; Fr-Sa 12.00-23.00; Su 12.00-21.00. Telefon: 507508366;507508399. Strona: https://ukryterzeki.pl/. Udogodnienia: Miejsca na zewnątrz: yes; Palenie: no. Diety i alergeny: wegetariańskie: yes; wegańskie: yes; bezglutenowe: yes. Współrzędne: 51.744395, 19.460793. OSM: https://www.openstreetmap.org/node/9566045220. Dodatkowe tagi: check_date: 2024-07-22."
node,9566045222,AsiArt Restaurant,restaurant,sushi,Piotrkowska,295,93-004,Łódź,690628540,https://asiart-restaurant.eu,Mo off; Tu-Th 11.00-22.00; Fr-Su 12.00-22.00,,51.7447102,19.4613132,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""295"", ""addr:postcode"": ""93-004"", ""addr:street"": ""Piotrkowska"", ""amenity"": ""restaurant"", ""cuisine"": ""sushi"", ""diet:vegetarian"": ""yes"", ""name"": ""AsiArt Restaurant"", ""opening_hours"": ""Mo off; Tu-Th 11.00-22.00; Fr-Su 12.00-22.00"", ""phone"": ""690628540"", ""website"": ""https://asiart-restaurant.eu""}",690628540,https://asiart-restaurant.eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,"AsiArt Restaurant — restaurant Kuchnia: sushi. Adres: Piotrkowska 295, 93-004, Łódź. Godziny otwarcia: Mo off; Tu-Th 11.00-22.00; Fr-Su 12.00-22.00. Telefon: 690628540. Strona: https://asiart-restaurant.eu. Diety i alergeny: wegetariańskie: yes. Współrzędne: 51.744710, 19.461313. OSM: https://www.openstreetmap.org/node/9566045222."
node,9668786629,Winoteka,restaurant,,Księdza Biskupa Wincentego Tymienieckiego,32,90-350,Łódź,+48604605650,https://winotekabistro.com/,,,51.7540624,19.4814105,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""32"", ""addr:postcode"": ""90-350"", ""addr:street"": ""Księdza Biskupa Wincentego Tymienieckiego"", ""amenity"": ""restaurant"", ""delivery"": ""yes"", ""name"": ""Winoteka"", ""phone"": ""+48604605650"", ""website"": ""https://winotekabistro.com/""}",+48604605650,https://winotekabistro.com/,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Winoteka — restaurant Adres: Księdza Biskupa Wincentego Tymienieckiego 32, 90-350, Łódź. Telefon: +48604605650. Strona: https://winotekabistro.com/. Udogodnienia: Dostawa: yes. Współrzędne: 51.754062, 19.481410. OSM: https://www.openstreetmap.org/node/9668786629."
node,9717419829,Bar Vietcooking,restaurant,vietnamese,Łagiewnicka,92,90-001,Łódź,,,Mo-Sa 10:00-21:00; Su 11:00-21:00,,51.7962116,19.4555367,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""92"", ""addr:postcode"": ""90-001"", ""addr:street"": ""Łagiewnicka"", ""amenity"": ""restaurant"", ""cuisine"": ""vietnamese"", ""name"": ""Bar Vietcooking"", ""opening_hours"": ""Mo-Sa 10:00-21:00; Su 11:00-21:00""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bar Vietcooking — restaurant Kuchnia: vietnamese. Adres: Łagiewnicka 92, 90-001, Łódź. Godziny otwarcia: Mo-Sa 10:00-21:00; Su 11:00-21:00. Współrzędne: 51.796212, 19.455537. OSM: https://www.openstreetmap.org/node/9717419829."
node,9727824675,Con Ga Moi,restaurant,asian,,,,,720827727,https://www.congamoilodz.pl/,Mo-Sa 10:00-21:00; Su 11:00-20:00,,51.800885,19.4653055,"{""amenity"": ""restaurant"", ""cuisine"": ""asian"", ""name"": ""Con Ga Moi"", ""opening_hours"": ""Mo-Sa 10:00-21:00; Su 11:00-20:00"", ""phone"": ""720827727"", ""website"": ""https://www.congamoilodz.pl/""}",720827727,https://www.congamoilodz.pl/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Con Ga Moi — restaurant Kuchnia: asian. Godziny otwarcia: Mo-Sa 10:00-21:00; Su 11:00-20:00. Telefon: 720827727. Strona: https://www.congamoilodz.pl/. Współrzędne: 51.800885, 19.465305. OSM: https://www.openstreetmap.org/node/9727824675."
node,9731963700,Da Grasso,restaurant,pizza,Rynek Nowosolna,8,92-703,Łódź,573000570,https://www.dagrasso.pl/lodz-nowosolna,Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 12:00-22:00,,51.7934173,19.5884243,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""92-703"", ""addr:street"": ""Rynek Nowosolna"", ""amenity"": ""restaurant"", ""brand"": ""Da Grasso"", ""brand:wikidata"": ""Q11692586"", ""cuisine"": ""pizza"", ""diet:vegetarian"": ""yes"", ""name"": ""Da Grasso"", ""opening_hours"": ""Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 12:00-22:00"", ""phone"": ""573000570"", ""website"": ""https://www.dagrasso.pl/lodz-nowosolna""}",573000570,https://www.dagrasso.pl/lodz-nowosolna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,"Da Grasso — restaurant Kuchnia: pizza. Adres: Rynek Nowosolna 8, 92-703, Łódź. Godziny otwarcia: Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 12:00-22:00. Telefon: 573000570. Strona: https://www.dagrasso.pl/lodz-nowosolna. Diety i alergeny: wegetariańskie: yes. Współrzędne: 51.793417, 19.588424. OSM: https://www.openstreetmap.org/node/9731963700. Dodatkowe tagi: brand: Da Grasso; brand:wikidata: Q11692586."
node,9788950617,Ryba do ryżu sushi,restaurant,,Aleja Stefana Wyszyńskiego,73A,94-051,Łódź,+48668814488,https://rybadoryzu.pl/,Mo off; Tu-Th 13:00-22:00; Fr-Sa 12:00-22:00; Su 12:00-20:00,,51.7441313,19.3872379,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""73A"", ""addr:postcode"": ""94-051"", ""addr:street"": ""Aleja Stefana Wyszyńskiego"", ""amenity"": ""restaurant"", ""delivery"": ""yes"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""discount:citycard"": ""no"", ""name"": ""Ryba do ryżu sushi"", ""opening_hours"": ""Mo off; Tu-Th 13:00-22:00; Fr-Sa 12:00-22:00; Su 12:00-20:00"", ""phone"": ""+48668814488"", ""takeaway"": ""yes"", ""website"": ""https://rybadoryzu.pl/""}",+48668814488,https://rybadoryzu.pl/,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,"Ryba do ryżu sushi — restaurant Adres: Aleja Stefana Wyszyńskiego 73A, 94-051, Łódź. Godziny otwarcia: Mo off; Tu-Th 13:00-22:00; Fr-Sa 12:00-22:00; Su 12:00-20:00. Telefon: +48668814488. Strona: https://rybadoryzu.pl/. Udogodnienia: Na wynos: yes; Dostawa: yes. Diety i alergeny: wegetariańskie: yes; wegańskie: yes. Współrzędne: 51.744131, 19.387238. OSM: https://www.openstreetmap.org/node/9788950617. Dodatkowe tagi: discount:citycard: no."
